PT,disambiguate,AU,BA,CA,GP,RI,OI,BE,Z2,TI,X1,Y1,Z1,FT,PN,AE,Z3,SO,S1,SE,BS,VL,IS,SI,MA,BP,EP,AR,DI,D2,SU,PD,PY,AB,X4,Y4,Z4,AK,CT,CY,SP,CL,TC,Z8,ZB,ZS,Z9,SN,BN,UT,PM,case,pubYear
J,NA,"Koch, Severine; Holland, Rob W.; van Knippenberg, Ad",NA,NA,NA,NA,NA,NA,NA,Lateralisation of diffuse positive and negative affect: Ascribing valence to ambiguous stimuli,NA,NA,NA,NA,NA,NA,NA,COGNITION & EMOTION,NA,NA,NA,23,3,NA,NA,587,598,PII 792715592,10.1080/02699930802028456,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,WOS:000264345600010,NA,strack,2009
J,NA,"Cannon, Peter R.; Hayes, Amy E.; Tipper, Steven P.",NA,NA,NA,NA,NA,NA,NA,An electromyographic investigation of the impact of task relevance on facial mimicry,NA,NA,NA,NA,NA,NA,NA,COGNITION & EMOTION,NA,NA,NA,23,5,NA,NA,918,929,PII 908667362,10.1080/02699930802234864,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,WOS:000267834700004,NA,strack,2009
J,NA,"Abler, Birgit; Kessler, Henrik",NA,NA,NA,NA,NA,NA,NA,Emotion Regulation Questionnaire - A German version of the ERQ by Gross and John,NA,NA,NA,NA,NA,NA,NA,DIAGNOSTICA,NA,NA,NA,55,3,NA,NA,144,152,NA,10.1026/0012-1924.55.3.144,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,NA,WOS:000268216400002,NA,strack,2009
J,NA,"Versace, Remy; Labeye, Elodie; Badard, Guillemette; Rose, Marylene",NA,NA,NA,NA,NA,NA,NA,The contents of long-term memory and the emergence of knowledge,NA,NA,NA,NA,NA,NA,NA,EUROPEAN JOURNAL OF COGNITIVE PSYCHOLOGY,NA,NA,NA,21,4,NA,NA,522,560,PII 791354571,10.1080/09541440801951844,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,WOS:000265294100004,NA,strack,2009
J,NA,"Kauffeld, Simone; Meyers, Renee A.",NA,NA,NA,NA,NA,NA,NA,Complaint and solution-oriented circles: Interaction patterns in work group discussions,NA,NA,NA,NA,NA,NA,NA,EUROPEAN JOURNAL OF WORK AND ORGANIZATIONAL PSYCHOLOGY,NA,NA,NA,18,3,NA,NA,267,294,PII 913821148,10.1080/13594320701693209,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,WOS:000274697900002,NA,strack,2009
J,NA,"Stel, Marielle; Vonk, Roos",NA,NA,NA,NA,NA,NA,NA,Empathizing via Mimicry Depends on Whether Emotional Expressions Are Seen as Real,NA,NA,NA,NA,NA,NA,NA,EUROPEAN PSYCHOLOGIST,NA,NA,NA,14,4,NA,NA,342,350,NA,10.1027/1016-9040.14.4.342,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,WOS:000272840300009,NA,strack,2009
J,NA,"Siev, Jedidiah",NA,NA,NA,NA,NA,NA,NA,Attitude and Behavior in (Classic) Social Psychology and Rabbinic Thought: Implications for Psychology of Religion Research,NA,NA,NA,NA,NA,NA,NA,INTERNATIONAL JOURNAL FOR THE PSYCHOLOGY OF RELIGION,NA,NA,NA,19,3,NA,NA,187,199,NA,10.1080/10508610902880097,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,WOS:000270252000004,NA,strack,2009
J,NA,"Chandler, Jesse; Schwarz, Norbert",NA,NA,NA,NA,NA,NA,NA,How extending your middle finger affects your perception of others: Learned movements influence concept accessibility,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY,NA,NA,NA,45,1,NA,NA,123,128,NA,10.1016/j.jesp.2008.06.012,NA,NA,9-Jan,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,WOS:000262165700013,NA,strack,2009
J,NA,"DeCaro, Daniel A.; Bar-Eli, Michael; Conlin, Juliet A.; Diederich, Adele; Johnson, Joseph G.; Plessner, Henning",NA,NA,NA,NA,NA,NA,NA,"How do motoric realities shape, and become shaped by, the way people evaluate and select potential courses of action? Toward a unitary framework of embodied decision making",NA,NA,NA,NA,NA,NA,NA,Progress in Brain Research,NA,NA,NA,174,NA,NA,NA,189,203,NA,10.1016/S0079-6123(09)01316-8,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,WOS:000280605000016,NA,strack,2009
J,NA,"Joyce, Richard",NA,NA,NA,NA,NA,NA,NA,The Skeptick's Tale,NA,NA,NA,NA,NA,NA,NA,PHILOSOPHY AND PHENOMENOLOGICAL RESEARCH,NA,NA,NA,78,1,NA,NA,213,221,NA,10.1111/j.1933-1592.2008.00241.x,NA,NA,9-Jan,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,WOS:000262131300012,NA,strack,2009
J,NA,"Barsade, Sigal G.; Ramarajan, Lakshmi; Westen, Drew",NA,NA,NA,NA,NA,NA,NA,Implicit affect in organizations,NA,NA,NA,NA,NA,NA,NA,Research in Organizational Behavior,NA,NA,NA,29,NA,NA,NA,135,162,NA,10.1016/j.riob.2009.06.008,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,WOS:000276465000009,NA,strack,2009
J,NA,"Alexopoulos, Theodore; Ric, Francois",NA,NA,NA,NA,NA,NA,NA,Consequences of bodily feedback on stereotype use: I approach therefore it is fine vs. I approach therefore I like,NA,NA,NA,NA,NA,NA,NA,REVUE INTERNATIONALE DE PSYCHOLOGIE SOCIALE-INTERNATIONAL REVIEW OF SOCIAL PSYCHOLOGY,NA,NA,NA,22,1,NA,NA,5,38,NA,NA,NA,NA,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,WOS:000266513700001,NA,strack,2009
J,NA,"Zaki, Jamil; Ochsner, Kevin",NA,NA,NA,NA,NA,NA,NA,The Need for a Cognitive Neuroscience of Naturalistic Social Cognition,NA,NA,NA,NA,NA,NA,NA,ANNALS OF THE NEW YORK ACADEMY OF SCIENCES,NA,NA,NA,1167,NA,NA,NA,16,30,NA,10.1111/j.1749-6632.2009.04601.x,NA,NA,2009,2009,NA,NA,NA,NA,NA,1st Barcelona Social Brain Conference,"NOV 21-22, 2008",New York Acad Sci; European Soc Fdn; Catalan Res Fdn,"Barcelona, SPAIN",120,NA,NA,NA,NA,NA,NA,WOS:000268444300003,NA,strack,2009
J,NA,"Andreasson, Per; Dimberg, Ulf",NA,NA,NA,NA,NA,NA,NA,Emotional Empathy and Facial Feedback,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF NONVERBAL BEHAVIOR,NA,NA,NA,32,4,NA,NA,215,224,NA,10.1007/s10919-008-0052-z,NA,NA,8-Dec,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,WOS:000259863300003,NA,strack,2008
J,NA,"Robinson, Jenefer",NA,NA,NA,NA,NA,NA,NA,Do all musical emotions have the music itself as their intentional object?,NA,NA,NA,NA,NA,NA,NA,BEHAVIORAL AND BRAIN SCIENCES,NA,NA,NA,31,5,NA,NA,592,+,NA,10.1017/S0140525X08005475,NA,NA,8-Oct,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,WOS:000260783900049,NA,strack,2008
J,NA,"Cretenet, Joel; Dru, Vincent",NA,NA,NA,NA,NA,NA,NA,A neurobehavioral investigation into judgmental processes: Effect of bilateral motor behaviors,NA,NA,NA,NA,NA,NA,NA,BRAIN AND COGNITION,NA,NA,NA,68,1,NA,NA,81,91,NA,10.1016/j.bandc.2008.03.002,NA,NA,8-Oct,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,WOS:000260074300011,NA,strack,2008
J,NA,"Koch, Severine; Holland, Rob W.; van Knippenberg, Ad",NA,NA,NA,NA,NA,NA,NA,Regulating cognitive control through approach-avoidance motor actions,NA,NA,NA,NA,NA,NA,NA,COGNITION,NA,NA,NA,109,1,NA,NA,133,142,NA,10.1016/j.cognition.2008.07.014,NA,NA,8-Oct,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,WOS:000261249500009,NA,strack,2008
J,NA,"Stel, Marielle; van den Heuvel, Claudia; Smeets, Raymond C.",NA,NA,NA,NA,NA,NA,NA,Facial feedback mechanisms in Autistic Spectrum Disorders,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS,NA,NA,NA,38,7,NA,NA,1250,1258,NA,10.1007/s10803-007-0505-y,NA,NA,8-Aug,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,WOS:000257935100005,NA,strack,2008
J,NA,"Veling, Harm; Holland, Rob W.; van Knippenberg, Ad",NA,NA,NA,NA,NA,NA,NA,When approach motivation and behavioral inhibition collide: Behavior regulation through stimulus devaluation,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY,NA,NA,NA,44,4,NA,NA,1013,1019,NA,10.1016/j.jesp.2008.03.004,NA,NA,8-Jul,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,WOS:000257342600008,NA,strack,2008
J,NA,"Tipper, Steven P.; Bach, Patric",NA,NA,NA,NA,NA,NA,NA,Your own actions influence how you perceive other people: A misattribution of action appraisals,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY,NA,NA,NA,44,4,NA,NA,1082,1090,NA,10.1016/j.jesp.2007.11.005,NA,NA,8-Jul,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,WOS:000257342600015,NA,strack,2008
J,NA,"Susskind, Joshua M.; Lee, Daniel H.; Cusi, Andree; Feiman, Roman; Grabski, Wojtek; Anderson, Adam K.",NA,NA,NA,NA,NA,NA,NA,Expressing fear enhances sensory acquisition,NA,NA,NA,NA,NA,NA,NA,NATURE NEUROSCIENCE,NA,NA,NA,11,7,NA,NA,843,850,NA,10.1038/nn.2138,NA,NA,8-Jul,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,NA,NA,WOS:000257089400022,NA,strack,2008
J,NA,"Hayes, Amy E.; Paul, Matthew A.; Beuger, Boukje; Tipper, Steven P.",NA,NA,NA,NA,NA,NA,NA,Self produced and observed actions influence emotion: the roles of action fluency and eye gaze,NA,NA,NA,NA,NA,NA,NA,PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG,NA,NA,NA,72,4,NA,NA,461,472,NA,10.1007/s00426-007-0125-3,NA,NA,8-Jul,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,WOS:000255630400012,NA,strack,2008
J,NA,"Parzuchowski, Michal; Szymkow-Sudziarska, Aleksandra",NA,NA,NA,NA,NA,NA,NA,"Well, slap my thigh: Expression of surprise facilitates memory of surprising material",NA,NA,NA,NA,NA,NA,NA,EMOTION,NA,NA,NA,8,3,NA,NA,430,434,NA,10.1037/1528-3542.8.3.430,NA,NA,8-Jun,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,WOS:000256512900014,NA,strack,2008
J,NA,"Beukeboom, Camiel J.; de Jong, Elisabeth M.",NA,NA,NA,NA,NA,NA,NA,When feelings speak - How affective and proprioceptive cues change language abstraction,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF LANGUAGE AND SOCIAL PSYCHOLOGY,NA,NA,NA,27,2,NA,NA,110,122,NA,10.1177/0261927X07313644,NA,NA,8-Jun,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,WOS:000255701100002,NA,strack,2008
J,NA,"Alam, Murad; Barrett, Karen C.; Hodapp, Robert M.; Arndt, Kenneth A.",NA,NA,NA,NA,NA,NA,NA,Botulinum toxin and the facial feedback hypothesis: Can looking better make you feel happier?,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF THE AMERICAN ACADEMY OF DERMATOLOGY,NA,NA,NA,58,6,NA,NA,1061,1072,NA,10.1016/j.jaad.2007.10.649,NA,NA,8-Jun,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,WOS:000256055800024,NA,strack,2008
J,NA,"Erez, Amir; Misangyi, Vilmos F.; Johnson, Diane E.; LePine, Marcie A.; Halverson, Kent C.",NA,NA,NA,NA,NA,NA,NA,Stirring the hearts of followers: Charismatic leadership as the transferal of affect,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF APPLIED PSYCHOLOGY,NA,NA,NA,93,3,NA,NA,602,616,NA,10.1037/0021-9010.93.3.602,NA,NA,8-May,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,WOS:000255556600008,NA,strack,2008
J,NA,"Friedman, Ron; Elliot, Andrew J.",NA,NA,NA,NA,NA,NA,NA,The effect of arm crossing on persistence and performance,NA,NA,NA,NA,NA,NA,NA,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,NA,NA,NA,38,3,NA,NA,449,461,NA,10.1002/ejsp.444,NA,NA,APR-MAY 2008,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,WOS:000257766200004,NA,strack,2008
J,NA,"Centerbar, David B.; Schnall, Simone; Clore, Gerald L.; Garvin, Erika D.",NA,NA,NA,NA,NA,NA,NA,Affective incoherence: When affective concepts and embodied reactions clash,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,NA,NA,NA,94,4,NA,NA,560,578,NA,10.1037/0022-3514.94.4.560,NA,NA,8-Apr,2008,NA,NA,NA,NA,NA,5th Annual Meeting of the Society-for-Personality-and-Social-Psychology,"JAN 29-30, 2004",Soc Personal & Social Psychol,"Austin, TX",34,NA,NA,NA,NA,NA,NA,WOS:000254363300002,NA,strack,2008
J,NA,"Sonnby-Borgstrom, Marianne; Jonsson, Peter; Svensson, Owe",NA,NA,NA,NA,NA,NA,NA,Gender differences in facial imitation and verbally reported emotional contagion from spontaneous to emotionally regulated processing levels,NA,NA,NA,NA,NA,NA,NA,SCANDINAVIAN JOURNAL OF PSYCHOLOGY,NA,NA,NA,49,2,NA,NA,111,122,NA,10.1111/j.1467-9450.2008.00626.x,NA,NA,8-Apr,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,WOS:000254127300002,NA,strack,2008
J,NA,"Kashdan, Todd B.; Breen, William E.",NA,NA,NA,NA,NA,NA,NA,Social anxiety and positive emotions: A prospective examination of a self-regulatory model with tendencies to suppress or express emotions as a moderating variable,NA,NA,NA,NA,NA,NA,NA,BEHAVIOR THERAPY,NA,NA,NA,39,1,NA,NA,1,12,NA,10.1016/j.beth.2007.02.003,NA,NA,8-Mar,2008,NA,NA,NA,NA,NA,39th Annual Meeting of the Association-for-Behavioral-and-Cognitive-Therapies,"NOV, 2005",Assoc Behav & Cognit Therapies,"Washington, DC",66,NA,NA,NA,NA,NA,NA,WOS:000257419000001,NA,strack,2008
J,NA,"Tajadura-Jimenez, Ana; Vaeljamaee, Aleksander; Vaestfjaell, Daniel",NA,NA,NA,NA,NA,NA,NA,Self-representation in mediated environments: The experience of emotions modulated by auditory-vibrotactile heartbeat,NA,NA,NA,NA,NA,NA,NA,CYBERPSYCHOLOGY & BEHAVIOR,NA,NA,NA,11,1,NA,NA,33,38,NA,10.1089/cpb.2007.0002,NA,NA,8-Feb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,WOS:000253674200005,NA,strack,2008
J,NA,"Papa, Anthony; Bonanno, George A.",NA,NA,NA,NA,NA,NA,NA,Smiling in the face of adversity: The interpersonal and intrapersonal functions of smiling,NA,NA,NA,NA,NA,NA,NA,EMOTION,NA,NA,NA,8,1,NA,NA,1,12,NA,10.1037/1528-3542.8.1.1,NA,NA,8-Feb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,WOS:000253034600001,NA,strack,2008
J,NA,"Barsalou, Lawrence W.",NA,NA,NA,NA,NA,NA,NA,Grounded cognition,NA,NA,NA,NA,NA,NA,NA,Annual Review of Psychology,NA,NA,NA,59,NA,NA,NA,617,645,NA,10.1146/annurev.psych.59.103006.093639,NA,NA,2008,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,2724,NA,NA,NA,NA,NA,NA,WOS:000253283000023,NA,strack,2008
J,NA,"Creed, Chris; Beale, Russell",NA,NA,NA,NA,NA,NA,NA,Abusive interactions with embodied agents,NA,NA,NA,NA,NA,NA,NA,INTERACTION STUDIES,NA,NA,NA,9,3,NA,NA,481,503,NA,10.1075/is.9.3.07cre,NA,NA,2008,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,WOS:000262452200006,NA,strack,2008
J,NA,"Papousek, Ilona; Schulter, Guenter",NA,NA,NA,NA,NA,NA,NA,Effects of a Mood-Enhancing Intervention on Subjective Well-Being and Cardiovascular Parameters,NA,NA,NA,NA,NA,NA,NA,INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE,NA,NA,NA,15,4,NA,NA,293,302,PII 905442115,10.1080/10705500802365508,NA,NA,2008,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,WOS:000260852000006,NA,strack,2008
J,NA,"Brinol, Pablo; Blanco Abarca, Amalio; De La Corte, Luis",NA,NA,NA,NA,NA,NA,NA,About the resistance to Social Psychology,NA,NA,NA,NA,NA,NA,NA,REVISTA DE PSICOLOGIA SOCIAL,NA,NA,NA,23,1,NA,NA,107,126,NA,10.1174/021347408783399507,NA,NA,8-Jan,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,WOS:000258204400009,NA,strack,2008
J,NA,"Ariely, Dan; Norton, Michael I.",NA,NA,NA,NA,NA,NA,NA,How actions create - not just reveal - preferences,NA,NA,NA,NA,NA,NA,NA,TRENDS IN COGNITIVE SCIENCES,NA,NA,NA,12,1,NA,NA,13,16,NA,10.1016/j.tics.2007.10.008,NA,NA,8-Jan,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,WOS:000252820900008,NA,strack,2008
J,NA,"Suh, Eunkook M.",NA,NA,NA,NA,NA,NA,NA,Downsides of an Overly context-sensitive self: Implications from the culture and subjective well-being research,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PERSONALITY,NA,NA,NA,75,6,NA,NA,1321,1343,NA,10.1111/j.1467-6494.2007.00477.x,NA,NA,7-Dec,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,WOS:000250818100011,NA,strack,2007
J,NA,"Brinol, Pablo; Petty, Richard E.; Valle, Carmen; Rucker, Derek D.",NA,NA,NA,NA,NA,NA,NA,The effects of message recipients' power before and after persuasion: A self-validation analysis,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,NA,NA,NA,93,6,NA,NA,1040,1053,NA,10.1037/0022-3514.93.6.1040,NA,NA,7-Dec,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,NA,NA,NA,NA,WOS:000251341800009,NA,strack,2007
J,NA,"Mori, Hideko; Mori, Kazuo",NA,NA,NA,NA,NA,NA,NA,A test of the passive facial feedback hypothesis: We feel sorry because we cry,NA,NA,NA,NA,NA,NA,NA,PERCEPTUAL AND MOTOR SKILLS,NA,NA,NA,105,3,NA,NA,1242,1244,NA,10.2466/PMS.105.4.1242-1244,NA,NA,7-Dec,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,WOS:000253665700027,NA,strack,2007
J,NA,"Fazio, Russell H.",NA,NA,NA,NA,NA,NA,NA,Attitudes as object-evaluation associations of varying strength,NA,NA,NA,NA,NA,NA,NA,SOCIAL COGNITION,NA,NA,NA,25,5,NA,NA,603,637,NA,10.1521/soco.2007.25.5.603,NA,NA,7-Oct,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,NA,NA,NA,NA,NA,NA,WOS:000250059800003,NA,strack,2007
J,NA,"Oberman, Lindsay M.; Winklelman, Piotr; Ramachandran, Vilayanur S.",NA,NA,NA,NA,NA,NA,NA,Face to face: Blocking facial mimicry can selectively impair recognition of emotional expressions,NA,NA,NA,NA,NA,NA,NA,SOCIAL NEUROSCIENCE,NA,NA,NA,2,4-Mar,NA,NA,167,178,NA,10.1080/17470910701391943,NA,NA,SEP-DEC 2007,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,NA,NA,NA,NA,NA,NA,WOS:000252245400003,NA,strack,2007
J,NA,"Mondillon, Laurie; Niedenthal, Paula M.; Gil, Sandrine; Drolt-Volet, Sylvie",NA,NA,NA,NA,NA,NA,NA,Imitation of in-group versus out-group members' facial expressions of anger: A test with a time perception task,NA,NA,NA,NA,NA,NA,NA,SOCIAL NEUROSCIENCE,NA,NA,NA,2,4-Mar,NA,NA,223,237,NA,10.1080/17470910701376894,NA,NA,SEP-DEC 2007,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,WOS:000252245400005,NA,strack,2007
J,NA,"Reisenzein, Rainer; Studtmann, Markus",NA,NA,NA,NA,NA,NA,NA,"On the expression and experience of surprise: No evidence for facial feedback, but evidence for a reverse self-inference effect",NA,NA,NA,NA,NA,NA,NA,EMOTION,NA,NA,NA,7,3,NA,NA,612,627,NA,10.1037/1528-3542.7.3.612,NA,NA,7-Aug,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,WOS:000248532900015,NA,strack,2007
J,NA,"Dunn, Elizabeth W.; Biesanz, Jeremy C.; Human, Lauren J.; Finn, Stephanie",NA,NA,NA,NA,NA,NA,NA,Misunderstanding the affective consequences of everyday social interactions: The hidden benefits of putting one's best face forward,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,NA,NA,NA,92,6,NA,NA,990,1005,NA,10.1037/0022-3514.92.6.990,NA,NA,7-Jun,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,WOS:000246991100003,NA,strack,2007
J,NA,"Ansfield, Matthew E.",NA,NA,NA,NA,NA,NA,NA,Smiling when distressed: When a smile is a frown turned upside down,NA,NA,NA,NA,NA,NA,NA,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,NA,NA,NA,33,6,NA,NA,763,775,NA,10.1177/0146167206297398,NA,NA,7-Jun,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,WOS:000246886000001,NA,strack,2007
J,NA,"Havas, David A.; Glenberg, Arthur M.; Rinck, Mike",NA,NA,NA,NA,NA,NA,NA,Emotion simulation during language comprehension,NA,NA,NA,NA,NA,NA,NA,PSYCHONOMIC BULLETIN & REVIEW,NA,NA,NA,14,3,NA,NA,436,441,NA,10.3758/BF03194085,NA,NA,7-Jun,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,WOS:000248841300005,NA,strack,2007
J,NA,"Niedenthal, Paula M.",NA,NA,NA,NA,NA,NA,NA,Embodying emotion,NA,NA,NA,NA,NA,NA,NA,SCIENCE,NA,NA,NA,316,5827,NA,NA,1002,1005,NA,10.1126/science.1136930,NA,NA,MAY 18 2007,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,823,NA,NA,NA,NA,NA,NA,WOS:000246554000039,NA,strack,2007
J,NA,"Barsade, Sigal G.; Gibson, Donald E.",NA,NA,NA,NA,NA,NA,NA,Why does affect matter in organizations?,NA,NA,NA,NA,NA,NA,NA,ACADEMY OF MANAGEMENT PERSPECTIVES,NA,NA,NA,21,1,NA,NA,36,59,NA,10.5465/AMP.2007.24286163,NA,NA,7-Feb,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,445,NA,NA,NA,NA,NA,NA,WOS:000245145900004,NA,strack,2007
J,NA,"Bach, Patric; Tipper, Steven P.",NA,NA,NA,NA,NA,NA,NA,Implicit action encoding influences personal-trait judgments,NA,NA,NA,NA,NA,NA,NA,COGNITION,NA,NA,NA,102,2,NA,NA,151,178,NA,10.1016/j.cognition.2005.11.003,NA,NA,7-Feb,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,WOS:000243818900001,NA,strack,2007
J,NA,"Marsh, Abigail A.; Ambady, Nalini",NA,NA,NA,NA,NA,NA,NA,The influence of the fear facial expression on prosocial responding,NA,NA,NA,NA,NA,NA,NA,COGNITION & EMOTION,NA,NA,NA,21,2,NA,NA,225,247,NA,10.1080/02699930600652234,NA,NA,7-Feb,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,WOS:000244568100001,NA,strack,2007
J,NA,"Shockley, Kevin; Baker, Aimee A.; Richardson, Michael J.; Fowler, Carol A.",NA,NA,NA,NA,NA,NA,NA,Articulatory constraints on interpersonal postural coordination,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,NA,NA,NA,33,1,NA,NA,201,208,NA,10.1037/0096-1523.33.1.201,NA,NA,7-Feb,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,WOS:000243768800014,NA,strack,2007
J,NA,"Cohen, Dov; Hoshino-Browne, Etsuko; Leung, Angela K. -y.",NA,NA,NA,NA,NA,NA,NA,Culture and the structure of personal experience: Insider and outsider phenomenologies of the self and social world,NA,NA,NA,NA,NA,NA,NA,Advances in Experimental Social Psychology,NA,NA,NA,39,NA,NA,NA,1,67,NA,10.1016/S0065-2601(06)39001-6,NA,NA,2007,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,WOS:000246617100001,NA,strack,2007
J,NA,"Eder, Andreas B.; Hommel, Bernhard; De Houwer, Jan",NA,NA,NA,NA,NA,NA,NA,How distinctive is affective processing? On the implications of using cognitive paradigms to study affect and emotion,NA,NA,NA,NA,NA,NA,NA,COGNITION & EMOTION,NA,NA,NA,21,6,NA,NA,1137,1154,NA,10.1080/02699930701437386,NA,NA,2007,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,WOS:000250404100001,NA,strack,2007
