firstCoder,secondCoder,doi,authors,pubYear,excluded,exclusionReason,articleType,citesReplication,citationClassificationOriginal,citationClassificationAgreed,counterArguments,evidenceCounter,evidenceVerbatim,methodsCounter,methodsVerbatim,expertiseCounter,expertiseVerbatim,UT,case,timePeriod
SC,MN,10.1016/j.jesp.2016.12.010,"Cai, Fengyan; Yang, Zhiyong; Wyer, Robert S., Jr.; Xu, Alison Jing",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000397366500007,strack,post
SC,MN,10.1016/j.jcps.2016.08.008,"Rotman, Jeff D.; Lee, Seung Hwan (Mark); Perkins, Andrew W.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000398756200002,strack,post
SC,MN,10.3389/fpsyg.2017.00220,"Guendelman, Simon; Medeiros, Sebastian; Rampes, Hagen",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000395448000001,strack,post
SC,MN,10.1093/cercor/bhw074,"Gibson, William S.; Cho, Shinho; Abulseoud, Osama A.; Gorny, Krzysztof R.; Felmlee, Joel P.; Welker, Kirk M.; Klassen, Bryan T.; Min, Hoon-Ki; Lee, Kendall H.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000397636600039,strack,post
SC,MN,10.1016/j.jbtep.2016.07.015,"Wilkes, Carissa; Kydd, Rob; Sagar, Mark; Broadbent, Elizabeth",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000389555300019,strack,post
SC,MN,10.1002/ejsp.2285,"Kruglanski, Arie W.; Chernikova, Marina; Jasko, Katarzyna",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000403098000001,strack,post
SC,MN,10.1016/j.neuropsychologia.2017.01.004,"Trost, W. J.; Labbe, C.; Grandjean, D.",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000395216900011,strack,post
SC,MN,10.1007/978-3-319-70653-5_4,"Turner, Phil",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000442411000005,strack,post
SC,MN,10.1007/978-3-319-57753-1_3,"Ahmed, Imtiaj; Harjunen, Ville; Jacucci, Giulio; Ravaja, Niklas; Spape, Michiel M.",2017,FALSE,NA,Empirical data - multiple study types are reported,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000431899900003,strack,post
SC,MN,10.1007/978-3-319-44588-5_9,"Krishna, Anand; Strack, Fritz",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000428903600009,strack,post
SC,MN,NA,"Winkle, Katie; Bremner, Paul",2017,FALSE,NA,Empirical data - laboratory study,FALSE,equivocal,equivocal,NA,NA,NA,NA,NA,NA,NA,WOS:000427262400098,strack,post
SC,MN,10.7906/indecs.15.4.1,"Jamnik, Jure; Zvelc, Gregor",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000424426600002,strack,post
SC,MN,10.1080/0163853X.2015.1137445,"Morera, Yurena; Leon, Jose A.; Escudero, Inmaculada; de Vega, Manuel",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000417718300002,strack,post
SC,MN,10.1016/B978-0-12-801851-4.00001-X,"Jeon, Myounghoon",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000416034800002,strack,post
SC,MN,10.1080/02699931.2016.1225003,"Veenstra, Lotte; Schneider, Iris K.; Koole, Sander L.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000416604300005,strack,post
SC,MN,10.1080/1359432X.2017.1320281,"Neumeier, Lena M.; Brook, Libby; Ditchburn, Graeme; Sckopke, Philipp",2017,FALSE,NA,Empirical data - multiple study types are reported,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000404588700006,strack,post
SC,MN,10.1075/ml.12.1.03van,"Van Havermaet, Lisa R.; Wurm, Lee H.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000404434400003,strack,post
SC,MN,10.1108/LODJ-06-2015-0120,"Wray, Christopher",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000402935600004,strack,post
MN,OA,10.1080/13669877.2015.1057206,"Raue, Martina; Streicher, Bernhard; Lermer, Eva; Frey, Dieter",2017,FALSE,NA,Empirical data - multiple study types are reported,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000401656100002,strack,post
MN,OA,10.1080/02103702.2017.1306942,"Pozo, Juan-Ignacio",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000400943600002,strack,post
MN,OA,10.1108/JOSM-11-2015-0372,"Otterbring, Tobias",2017,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000401069200005,strack,post
MN,OA,10.1080/17470218.2016.1238950,"Lewis, Michael B.; Dunn, Emily",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000399503200012,strack,post
MN,OA,10.1080/17405629.2016.1201474,"Famelart, Nawelle; Guidetti, Michele",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000395747500005,strack,post
MN,OA,10.1016/j.eujim.2017.01.011,"Shim, Minjung; Johnson, R. Burke; Gasson, Susan; Goodill, Sherry; Jermyn, Richard; Bradt, Joke",2017,FALSE,NA,Empirical data - multiple study types are reported,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000396403400004,strack,post
MN,OA,10.1027/1618-3169/a000351,"Jospe, Karine; Floeel, Agnes; Lavidor, Michal",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000394549600007,strack,post
MN,OA,10.1080/02699931.2015.1073692,"Topolinski, Sascha; Boecker, Lea; Erle, Thorsten M.; Bakhtiari, Giti; Pecher, Diane",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000387259500002,strack,post
MN,OA,10.5465/amj.2013.1135,"Gabriel, Allison S.; Diefendorff, James M.",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000367502400010,strack,pre
MN,OA,10.1037/xge0000125,"Papesh, Megan H.",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000365615200004,strack,pre
MN,OA,10.1037/a0038783,"Sinaceur, Marwan; Kopelman, Shirli; Vasiljevic, Dimitri; Haag, Christophe",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000364588900011,strack,pre
MN,OA,10.1111/desc.12278,"Eigsti, Inge-Marie; Rosset, Delphine; Cozzari, Ghislaine Col; da Fonseca, David; Deruelle, Christine",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000362911400017,strack,pre
MN,OA,10.1097/PRS.0000000000001733,"Magid, Michelle; Keeling, Brett H.; Reichenberg, Jason S.",2015,FALSE,NA,Data synthesis - meta-analysis,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000362519300001,strack,pre
MN,OA,10.1002/wcs.1370,"Price, Tom F.; Harmon-Jones, Eddie",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000362731900001,strack,pre
MN,OA,10.1080/10400419.2015.1087258,"Kim, JongHan",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000364557100005,strack,pre
MN,OA,10.1093/scan/nsv009,"Sel, Alejandra; Calvo-Merino, Beatriz; Tuettenberg, Simone; Forster, Bettina",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000365543400003,strack,pre
MN,OA,10.1016/j.neubiorev.2015.09.004,"van der Weiden, Anouk; Prikken, Mere; van Haren, Neeltje E. M.",2015,FALSE,NA,No empirical data,FALSE,favourable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000364271200016,strack,pre
MN,OA,10.1177/1754073915590622,"Butler, Emily A.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000362491800007,strack,pre
MN,OA,10.1016/j.cortex.2015.07.024,"Caruana, Fausto; Avanzini, Pietro; Gozzo, Francesca; Francione, Stefano; Cardinale, Francesco; Rizzolatti, Giacomo",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000362131300028,strack,pre
MN,OA,10.1037/emo0000078,"Gawronski, Bertram; Mitchell, Derek G. V.; Balas, Robert",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000361906200004,strack,pre
MN,OA,10.3390/brainsci5030357,"Lobmaier, Janek S.; Fischer, Martin H.",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000363127500005,strack,pre
MN,OA,10.1016/j.cortex.2015.06.025,"Korb, Sebastian; Malsert, Jennifer; Rochas, Vincent; Rihs, Tonia A.; Rieger, Sebastian W.; Schwab, Samir; Niedenthal, Paula M.; Grandjean, Didier",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000360949300009,strack,pre
MN,OA,10.1037/bul0000020,"Peters, Kim; Kashima, Yoshihisa",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000359785500002,strack,pre
MN,OA,10.1002/wcs.1357,"Uithol, Sebo; Gallese, Vittorio",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000359856400005,strack,pre
MN,OA,10.3389/fnhum.2015.00464,"Gerger, Gernot; Leder, Helmut",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000360271800001,strack,pre
MN,OA,10.1080/02699931.2014.968096,"Laham, Simon M.; Kashima, Yoshihisa; Dix, Jennifer; Wheeler, Melissa",2015,TRUE,Cited in references but not in text,Data synthesis - meta-analysis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WOS:000356598900008,strack,pre
MN,OA,10.1093/asj/sjv032,"Dayan, Steven H.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000360572500028,strack,pre
MN,OA,10.1177/0959354315585661,"Pouw, Wim T. J. L.; de Jong, Huib Looren",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000359151900001,strack,pre
MN,OA,10.1080/10810730.2015.1018570,"Hendriks, Hanneke; van den Putte, Bas; de Bruijn, Gert-Jan",2015,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000357092700015,strack,pre
MN,OA,10.3389/fpsyg.2015.00940,"Koerner, Anita; Topolinski, Sascha; Strack, Fritz",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000357611100001,strack,pre
MN,OA,10.1016/j.actpsy.2015.05.003,"Zhu, Nan; Cai, Yong-hua; Sun, Fa-wei; Yang-yang, Yi-fan",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000358270800006,strack,pre
MN,OA,10.1037/a0038543,"Cuddy, Amy J. C.; Wilmuth, Caroline A.; Yap, Andy J.; Carney, Dana R.",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000357814500021,strack,pre
MN,OA,10.1016/j.concog.2015.03.017,"Yoshimi, Jeff; Vinson, David W.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000355054000014,strack,pre
MN,OA,10.1371/journal.pone.0127619,"Gross, Jorg; Woelbert, Eva; Strobel, Martin",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000355979500045,strack,pre
MN,OA,10.3167/proj.2015.090102,"Zacks, Jeffrey M.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000378636500002,strack,pre
MN,OA,10.3389/fpsyg.2015.00650,"Arminjon, Mathieu; Preissmann, Delphine; Chmetz, Florian; Duraku, Andrea; Ansermet, Francois; Magistretti, Pierre J.",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000355489700001,strack,pre
MN,OA,10.1016/j.biopsycho.2015.03.005,"Dan-Glauser, Elise S.; Gross, James J.",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000353996100001,strack,pre
MN,OA,10.1037/a0038648,"Quoidbach, Jordi; Mikolajczak, Moira; Gross, James J.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000353725000006,strack,pre
MN,OA,10.1080/07370008.2015.1038539,"Tsang, Jessica M.; Blair, Kristen P.; Bofferding, Laura; Schwartz, Daniel L.",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000355094900003,strack,pre
MN,OA,10.3389/fnhum.2015.00178,"Payne, Peter; Crane-Godreau, Mardi A.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000352654100001,strack,pre
MN,OA,10.1016/j.actpsy.2014.08.007,"Filik, Ruth; Hunter, Christian Mark; Leuthold, Hartmut",2015,FALSE,NA,Empirical data - laboratory study,FALSE,equivocal,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000351799500014,strack,pre
MN,OA,10.1177/0956797614561044,"Aragon, Oriana R.; Clark, Margaret S.; Dyer, Rebecca L.; Bargh, John A.",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000351443700001,strack,pre
MN,OA,10.1007/s11133-014-9295-7,"Pagis, Michal",2015,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000351397000006,strack,pre
MN,OA,10.1016/j.cognition.2014.11.007,"Slepian, Michael L.",2015,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000349882600034,strack,pre
MN,OA,10.1093/lpr/mgu018,"Edmond, Gary; Tangen, Jason M.; Searston, Rachel A.; Dror, Itiel E.",2015,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000370850800001,strack,pre
